[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  589.2       HEAVY       STABLE       HEAVY   47008.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  589.7       HEAVY       STABLE       HEAVY   56728.2    235       0      0    0.00ms      MICE    1.0ms    256    15
  590.3       HEAVY       STABLE       HEAVY   52707.6    234       0      0    0.00ms      MICE    1.0ms    256    15
  590.8       HEAVY       STABLE       HEAVY   60143.4    236       0      0    0.00ms      MICE    1.0ms    256    15
  591.3       HEAVY       STABLE       HEAVY   55102.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  591.8       HEAVY       STABLE       HEAVY   54821.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  592.3       HEAVY       STABLE       HEAVY   54540.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  592.8       HEAVY       STABLE       HEAVY   50791.5    248       0      0    0.00ms      MICE    1.0ms    256    15
  593.3       HEAVY   RECOVERING    MODERATE   50846.1    244       0      0    0.00ms      MICE    1.0ms    256    15
  593.8       HEAVY   RECOVERING    MODERATE   47686.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  594.3       HEAVY   RECOVERING    MODERATE   49490.9    219       0      0    0.00ms      MICE    1.0ms    256    15
  594.9       HEAVY   RECOVERING    MODERATE   47630.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  595.4       HEAVY   RECOVERING    MODERATE   55400.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  595.9       HEAVY   RECOVERING    MODERATE   53387.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  596.4       HEAVY       STABLE       HEAVY   54709.0    233       0      0    0.00ms      MICE    1.0ms    256    15
  596.9       HEAVY   RECOVERING    MODERATE   47167.9    255       0      0    0.00ms      MICE    1.0ms    256    15
  597.4       HEAVY       STABLE       HEAVY   56763.5    249       0      0    0.00ms      MICE    1.0ms    256    15
  597.9       HEAVY       STABLE       HEAVY   53249.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  598.4       HEAVY       STABLE       HEAVY   50701.1    239       0      0    0.00ms      MICE    1.0ms    256    15
  599.0       HEAVY   RECOVERING    MODERATE   46225.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  599.5       HEAVY   RECOVERING    MODERATE   50375.8    233       0      0    0.00ms      MICE    1.0ms    256    15
  600.0       HEAVY   RECOVERING    MODERATE   48360.4    250       0      0    0.00ms      MICE    1.0ms    256    15
  600.5       HEAVY   RECOVERING    MODERATE   48993.9    228       0      0    0.00ms      MICE    1.0ms    256    15
  601.0       HEAVY   RECOVERING    MODERATE   48861.2    240       0      0    0.00ms      MICE    1.0ms    256    15
  601.5       HEAVY   RECOVERING    MODERATE   45014.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  602.0       HEAVY   RECOVERING    MODERATE   46569.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  602.6       HEAVY   RECOVERING    MODERATE   50286.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  603.1       HEAVY       STABLE       HEAVY   52223.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  603.6       HEAVY   RECOVERING    MODERATE   41705.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  604.1       HEAVY   RECOVERING    MODERATE   48127.8    232       0      0    0.00ms      MICE    1.0ms    256    15
  604.6       HEAVY   RECOVERING    MODERATE   49410.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  605.1       HEAVY       STABLE       HEAVY   53913.5    232       0      0    0.00ms      MICE    1.0ms    256    15
  605.6       HEAVY       STABLE       HEAVY   52311.1    230       0      0    0.00ms      MICE    1.0ms    256    15
  606.1       HEAVY       STABLE       HEAVY   53705.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  606.7       HEAVY       STABLE       HEAVY   52865.5    255       0      0    0.00ms      MICE    1.0ms    256    15
  607.2       HEAVY       STABLE       HEAVY   54296.6    250       0      0    0.00ms      MICE    1.0ms    256    15
  607.7       HEAVY       STABLE       HEAVY   43343.7    240       0      0    0.00ms      MICE    1.0ms    256    15
  608.2       HEAVY       STABLE       HEAVY   46993.1    229       0      0    0.00ms      MICE    1.0ms    256    15
  608.7       HEAVY   RECOVERING    MODERATE   50332.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  609.2       HEAVY   RECOVERING    MODERATE   54186.0    230       0      0    0.00ms      MICE    1.0ms    256    15
  609.7       HEAVY   RECOVERING    MODERATE   46006.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  610.2       HEAVY   RECOVERING    MODERATE   48516.6    224       0      0    0.00ms      MICE    1.0ms    256    15
  610.8       HEAVY   RECOVERING    MODERATE   53711.7    235       0      0    0.00ms      MICE    1.0ms    256    15
  611.3       HEAVY       STABLE       HEAVY   52399.4    242       0      0    0.00ms      MICE    1.0ms    256    15
  611.8       HEAVY       STABLE       HEAVY   55271.5    230       0      0    0.00ms      MICE    1.0ms    256    15
  612.3       HEAVY       STABLE       HEAVY   49946.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  612.8       HEAVY       STABLE       HEAVY   46918.5    229       0      0    0.00ms      MICE    1.0ms    256    15
  613.3       HEAVY       STABLE       HEAVY   52365.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  613.8       HEAVY       STABLE       HEAVY   53231.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  614.3       HEAVY       STABLE       HEAVY   51019.6    244       0      0    0.00ms      MICE    1.0ms    256    15
  614.9       HEAVY       STABLE       HEAVY   54145.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  615.4       HEAVY       STABLE       HEAVY   58073.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  615.9       HEAVY       STABLE       HEAVY   55934.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  616.4       HEAVY   RECOVERING    MODERATE   42967.3    236       0      0    0.00ms      MICE    1.0ms    256    15
  616.9       HEAVY   RECOVERING    MODERATE   41458.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  617.4       HEAVY   RECOVERING    MODERATE   46826.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  617.9       HEAVY   RECOVERING    MODERATE   44456.4    230       0      0    0.00ms      MICE    1.0ms    256    15
  618.4       HEAVY   RECOVERING    MODERATE   53755.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  619.0       HEAVY   RECOVERING    MODERATE   52086.4    219       0      0    0.00ms      MICE    1.0ms    256    15
  619.5       HEAVY   RECOVERING    MODERATE   49700.7    231       0      0    0.00ms      MICE    1.0ms    256    15
  620.0       HEAVY   RECOVERING    MODERATE   50634.5    248       0      0    0.00ms      MICE    1.0ms    256    15
  620.5       HEAVY   RECOVERING    MODERATE   40352.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  621.0       HEAVY       STABLE       HEAVY   45988.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  621.5       HEAVY   RECOVERING    MODERATE   42026.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  622.0       HEAVY   RECOVERING    MODERATE   50762.0    237       0      0    0.00ms      MICE    1.0ms    256    15
  622.5       HEAVY   RECOVERING    MODERATE   51850.7    234       0      0    0.00ms      MICE    1.0ms    256    15
  623.1       HEAVY   RECOVERING    MODERATE   47319.2    246       0      0    0.00ms      MICE    1.0ms    256    15
  623.6       HEAVY       STABLE       HEAVY   52986.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  624.1       HEAVY       STABLE       HEAVY   49326.6    249       0      0    0.00ms      MICE    1.0ms    256    15
  624.6       HEAVY       STABLE       HEAVY   61471.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  625.1       HEAVY       STABLE       HEAVY   46255.5    240       0      0    0.00ms      MICE    1.0ms    256    15
  625.6       HEAVY       STABLE       HEAVY   37206.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  626.1       HEAVY   RECOVERING    MODERATE   39552.1    230       0      0    0.00ms      MICE    1.0ms    256    15
  626.6       HEAVY   RECOVERING    MODERATE   42725.6    243       0      0    0.00ms      MICE    1.0ms    256    15
  627.2       HEAVY   RECOVERING    MODERATE   46244.0    240       0      0    0.00ms      MICE    1.0ms    256    15
  627.7       HEAVY   RECOVERING    MODERATE   46798.9    226       0      0    0.00ms      MICE    1.0ms    256    15
  628.2       HEAVY   RECOVERING    MODERATE   40143.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  628.7       HEAVY   RECOVERING    MODERATE   56870.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  629.2       HEAVY   RECOVERING    MODERATE   38167.4    228       0      0    0.00ms      MICE    1.0ms    256    15
  629.7       HEAVY       STABLE       HEAVY   38194.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  630.2       HEAVY       STABLE       HEAVY   46380.6      0       0      0    0.00ms      MICE    1.0ms    256    15
  630.7       HEAVY       STABLE       HEAVY   43359.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  631.3       HEAVY   RECOVERING    MODERATE   46506.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  631.8       HEAVY       STABLE       HEAVY   52881.7    199       0      0    0.00ms      MICE    1.0ms    256    15
  632.3       HEAVY       STABLE       HEAVY   53913.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  632.8       HEAVY       STABLE       HEAVY   52067.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  633.3       HEAVY       STABLE       HEAVY   53189.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  633.8       HEAVY       STABLE       HEAVY   54831.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  634.3       HEAVY       STABLE       HEAVY   55894.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  634.8       HEAVY       STABLE       HEAVY   48674.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  635.4       HEAVY       STABLE       HEAVY   50870.5    236       0      0    0.00ms      MICE    1.0ms    256    15
  635.9       HEAVY       STABLE       HEAVY   54464.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  636.4       HEAVY   RECOVERING    MODERATE   48964.1    234       0      0    0.00ms      MICE    1.0ms    256    15
  636.9       HEAVY   RECOVERING    MODERATE   52101.3    216       0      0    0.00ms      MICE    1.0ms    256    15
  637.4       HEAVY   RECOVERING    MODERATE   53933.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  637.9       HEAVY   RECOVERING    MODERATE   49536.8    252       0      0    0.00ms      MICE    1.0ms    256    15
  638.4       HEAVY   RECOVERING    MODERATE   44249.5    230       0      0    0.00ms      MICE    1.0ms    256    15
  638.9       HEAVY   RECOVERING    MODERATE   47318.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  639.5       HEAVY   RECOVERING    MODERATE   51089.3    231       0      0    0.00ms      MICE    1.0ms    256    15
  640.0       HEAVY       STABLE       HEAVY   59231.4    240       0      0    0.00ms      MICE    1.0ms    256    15
  640.5       HEAVY       STABLE       HEAVY   52723.5    256       0      0    0.00ms      MICE    1.0ms    256    15
  641.0       HEAVY       STABLE       HEAVY   52682.6    240       0      0    0.00ms      MICE    1.0ms    256    15
  641.5       HEAVY       STABLE       HEAVY   53284.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  642.0       HEAVY       STABLE       HEAVY   46992.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  642.5       HEAVY       STABLE       HEAVY   50865.7    226       0      0    0.00ms      MICE    1.0ms    256    15
  643.0       HEAVY       STABLE       HEAVY   52706.0    241       0      0    0.00ms      MICE    1.0ms    256    15
  643.6       HEAVY       STABLE       HEAVY   55289.8    239       0      0    0.00ms      MICE    1.0ms    256    15
  644.1       HEAVY   RECOVERING    MODERATE   53522.0    250       0      0    0.00ms      MICE    1.0ms    256    15
  644.6       HEAVY   RECOVERING    MODERATE   52248.2    249       0      0    0.00ms      MICE    1.0ms    256    15
  645.1       HEAVY       STABLE       HEAVY   54060.2    244       0      0    0.00ms      MICE    1.0ms    256    15
  645.6       HEAVY       STABLE       HEAVY   58073.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  646.1       HEAVY       STABLE       HEAVY   51597.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  646.6       HEAVY       STABLE       HEAVY   46759.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  647.1       HEAVY   RECOVERING    MODERATE   50798.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  647.7       HEAVY   RECOVERING    MODERATE   56810.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  648.2       HEAVY   RECOVERING    MODERATE   54527.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  648.7       HEAVY       STABLE       HEAVY   58528.0    233       0      0    0.00ms      MICE    1.0ms    256    15
  649.2       HEAVY       STABLE       HEAVY   58792.0    243       0      0    0.00ms      MICE    1.0ms    256    15
  649.7       HEAVY       STABLE       HEAVY   54027.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  650.2       HEAVY       STABLE       HEAVY   55216.1    230       0      0    0.00ms      MICE    1.0ms    256    15
  650.7       HEAVY       STABLE       HEAVY   58259.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  651.2       HEAVY       STABLE       HEAVY   57229.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  651.8       HEAVY   RECOVERING    MODERATE   45684.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  652.3       HEAVY   RECOVERING    MODERATE   33660.7    218       0      0    0.00ms      MICE    1.0ms    256    15
  652.8       HEAVY   RECOVERING    MODERATE   41984.2    246       0      0    0.00ms      MICE    1.0ms    256    15
  653.3       HEAVY   RECOVERING    MODERATE   40748.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  653.8       HEAVY   RECOVERING    MODERATE   43677.6    235       0      0    0.00ms      MICE    1.0ms    256    15
