========================================================================
  Adaptive RED Controller  —  Floyd, Gummadi & Shenker (ICSI 2001)
  ns=ns1  iface=veth1  duration=930s
  min_th=20  max_th=300  max_p=0.5
  W_Q=0.002  alpha=0.01  beta=0.9
========================================================================
  NOTE: Adaptive RED adapts max_p (drop prob) mapped to target/limit
  It does NOT use gradient prediction, eBPF, or workload profiles
========================================================================
  t(s)    avg_q       dr/s      bl    tput   max_p   target  limit   adj
────────────────────────────────────────────────────────────────────────
   0.0      0.9     2069.7     430   10.00   0.045    4.6ms    954     1
   0.5      1.7     4606.7     396   10.00   0.040    4.6ms    954     1
   1.0      2.3     3615.2     329   10.00   0.035    4.7ms    970     2
   1.5      3.1     3347.2     379   10.00   0.030    4.7ms    970     2
   2.0      3.7     4110.7     323   10.01   0.025    4.7ms    970     2
   2.5      4.5     4004.0     396   10.00   0.020    4.8ms    993     3
   3.0      5.3     3473.1     423    9.99   0.015    4.8ms    993     3
   3.5      6.0     3893.9     348   10.01   0.010    4.8ms    993     3
   4.0      6.8     4021.4     379    9.99   0.010    4.8ms    993     3
   4.6      7.5     2766.4     372   10.00   0.010    4.8ms    993     3
   5.1      8.3     3303.9     405   10.00   0.010    4.8ms    993     3
   5.6      9.0     3809.1     372   10.00   0.010    4.8ms    993     3
   6.1      9.7     4071.0     368    9.99   0.010    4.8ms    993     3
   6.6     10.4     3951.8     356   10.01   0.010    4.8ms    993     3
   7.1     11.2     4305.1     420   10.00   0.010    4.8ms    993     3
   7.6     12.0     3764.2     373   10.00   0.010    4.8ms    993     3
   8.1     12.7     3244.7     395   10.00   0.010    4.8ms    993     3
   8.6     12.7     3531.8       0   10.00   0.010    4.8ms    993     3
   9.1     13.5     3913.8     417   10.00   0.010    4.8ms    993     3
   9.6     14.4     4184.5     452   10.00   0.010    4.8ms    993     3
  10.1     15.2     4704.9     411    9.99   0.010    4.8ms    993     3
  10.6     15.9     4228.6     374   10.00   0.010    4.8ms    993     3
  11.1     16.7     3897.5     401   10.00   0.010    4.8ms    993     3
  11.6     17.4     3508.5     366   10.00   0.010    4.8ms    993     3
  12.1     18.1     4018.1     381   10.00   0.010    4.8ms    993     3
  12.6     18.9     4087.4     399   10.00   0.010    4.8ms    993     3
  13.1     19.7     4303.9     427   10.00   0.010    4.8ms    993     3
  13.6     20.4     4584.2     394   10.00   0.010    4.8ms    993     3
  14.1     21.1     4171.2     371   10.00   0.010    4.8ms    993     3
  14.6     21.8     4182.4     378   10.00   0.010    4.8ms    993     3
  15.1     22.6     3808.8     428   10.00   0.010    4.8ms    993     3
  15.6     23.4     3816.5     380    9.99   0.010    4.8ms    993     3
  16.2     24.1     4513.8     409   10.01   0.010    4.8ms    993     3
  16.7     24.8     4745.9     336   10.00   0.010    4.8ms    993     3
  17.2     25.6     4402.4     427   10.00   0.010    4.8ms    993     3
  17.7     26.3     4424.2     392   10.00   0.010    4.8ms    993     3
  18.2     27.1     4206.5     415   10.00   0.010    4.8ms    993     3
  18.7     27.8     4125.0     412   10.00   0.010    4.8ms    993     3
  19.2     28.5     4020.5     362   10.00   0.010    4.8ms    993     3
  19.7     29.3     4264.8     424   10.01   0.010    4.8ms    993     3
  20.2     30.0     4216.6     391   10.00   0.010    4.8ms    993     3
  20.7     30.7     4106.3     355   10.00   0.010    4.8ms    993     3
  21.2     31.3     4206.7     367   10.00   0.020    4.8ms    993     3
  21.7     32.0     4577.3     365   10.00   0.020    4.8ms    993     3
  22.2     32.7     4739.7     393    9.99   0.020    4.8ms    993     3
  22.7     33.5     4472.2     394   10.01   0.020    4.8ms    993     3
  23.2     34.1     4118.1     347    9.99   0.020    4.8ms    993     3
  23.7     34.9     4333.8     421   10.01   0.020    4.8ms    993     3
  24.2     35.4     4673.8     310    9.99   0.020    4.8ms    993     3
  24.7     36.1     4220.8     375   10.01   0.020    4.8ms    993     3
  25.2     36.7     3734.0     353   10.00   0.020    4.8ms    993     3
  25.7     37.4     2944.5     366   10.00   0.030    4.8ms    977     4
  26.2     38.1     2681.4     413   10.00   0.030    4.8ms    977     4
  26.7     38.8     3036.5     369   10.01   0.030    4.8ms    977     4
  27.2     39.5     3779.9     383   10.00   0.030    4.8ms    977     4
  27.8     40.2     4141.4     384   10.00   0.030    4.8ms    977     4
  28.3     40.8     4759.5     359   10.00   0.030    4.8ms    977     4
  28.8     41.5     5583.1     372   10.00   0.030    4.8ms    977     4
  29.3     42.2     4645.3     389   10.00   0.030    4.8ms    977     4
  29.8     42.9     2838.5     396   10.00   0.040    4.8ms    977     4
  30.3     43.5     3127.6     364    9.99   0.040    4.8ms    977     4
  30.8     44.3     3751.4     413   10.00   0.040    4.8ms    977     4
  31.3     45.0     4179.3     411   10.01   0.040    4.8ms    977     4
  31.8     45.6     4014.4     356   10.00   0.040    4.8ms    977     4
  32.3     46.3     3667.6     379   10.00   0.040    4.8ms    977     4
  32.8     47.0     3548.3     407   10.00   0.040    4.8ms    977     4
  33.3     47.6     4021.2     354   10.00   0.040    4.8ms    977     4
  33.8     48.3     4430.0     412   10.00   0.050    4.6ms    947     5
  34.3     48.2     4603.8       0   10.00   0.050    4.6ms    947     5
  34.8     48.9     4474.8     366   10.00   0.050    4.6ms    947     5
  35.3     49.6     4796.7     387   10.00   0.050    4.6ms    947     5
  35.8     50.3     4039.5     418   10.00   0.050    4.6ms    947     5
  36.3     51.1     4419.3     452   10.00   0.050    4.6ms    947     5
  36.8     51.8     4791.6     401   10.00   0.050    4.6ms    947     5
  37.3     52.4     4534.6     371   10.00   0.050    4.6ms    947     5
  37.8     53.0     4041.4     356   10.00   0.050    4.6ms    947     5
  38.3     53.7     4577.4     389   10.00   0.060    4.5ms    931     6
  38.9     54.5     3864.4     464   10.00   0.060    4.5ms    931     6
  39.4     55.2     4041.8     406   10.01   0.060    4.5ms    931     6
  39.9     55.8     3524.9     354   10.00   0.060    4.5ms    931     6
  40.4     56.5     3525.4     370   10.00   0.060    4.5ms    931     6
  40.9     57.1     4112.4     374   10.00   0.060    4.5ms    931     6
  41.4     57.7     4087.3     378   10.00   0.060    4.5ms    931     6
  41.9     58.5     4724.9     422   10.00   0.060    4.5ms    931     6
  42.4     59.2     5274.3     408   10.00   0.060    4.5ms    931     6
  42.9     59.9     5487.2     420   10.00   0.070    4.5ms    931     6
  43.4     60.6     4728.3     403   10.00   0.070    4.5ms    931     6
  43.9     61.2     3959.4     386   10.01   0.070    4.5ms    931     6
  44.4     61.8     4245.5     366    9.99   0.070    4.5ms    931     6
  44.9     62.5     3406.7     393   10.00   0.070    4.5ms    931     6
  45.4     63.2     3716.0     429   10.00   0.070    4.5ms    931     6
  45.9     64.0     4335.0     440   10.00   0.070    4.5ms    931     6
  46.4     64.7     3848.3     408    9.99   0.070    4.5ms    931     6
  46.9     65.3     3473.7     385   10.00   0.080    4.4ms    901     7
  47.4     66.0     3835.6     428   10.00   0.080    4.4ms    901     7
  47.9     66.7     4523.1     413   10.00   0.080    4.4ms    901     7
  48.4     67.4     4654.6     389   10.00   0.080    4.4ms    901     7
  48.9     68.0     3348.3     370   10.00   0.080    4.4ms    901     7
  49.4     68.6     3155.5     354   10.00   0.080    4.4ms    901     7
  50.0     69.1     3287.4     350   10.00   0.080    4.4ms    901     7
  50.5     69.8     3926.2     430    9.99   0.080    4.4ms    901     7
  51.0     70.4     3816.9     369   10.00   0.090    4.3ms    885     8
  51.5     71.0     3225.0     360   10.00   0.090    4.3ms    885     8
  52.0     71.7     3798.8     412   10.00   0.090    4.3ms    885     8
  52.5     72.3     3681.7     355   10.00   0.090    4.3ms    885     8
  53.0     72.8     4245.9     351   10.00   0.090    4.3ms    885     8
  53.5     73.6     4147.9     460   10.00   0.090    4.3ms    885     8
  54.0     74.2     3977.4     353   10.00   0.090    4.3ms    885     8
  54.5     74.7     4170.9     363   10.00   0.090    4.3ms    885     8
  55.0     75.4     3866.2     416   10.00   0.090    4.3ms    885     8
  55.5     76.0     3163.5     387   10.00   0.100    4.3ms    885     8
  56.0     76.6     2841.0     349   10.00   0.100    4.3ms    885     8
  56.5     77.2     3816.9     371   10.00   0.100    4.3ms    885     8
  57.0     77.8     4197.9     368   10.00   0.100    4.3ms    885     8
  57.5     78.4     4554.7     400   10.00   0.100    4.3ms    885     8
  58.0     78.9     5329.2     335   10.00   0.100    4.3ms    885     8
  58.5     79.5     5162.4     379   10.00   0.100    4.3ms    885     8
  59.0     80.1     4985.8     371   10.00   0.100    4.3ms    885     8
  59.5     80.7     5155.0     374   10.00   0.100    4.3ms    885     8
  60.0     81.2     4142.0     352   10.00   0.100    4.3ms    885     8
  60.5     81.9     4051.2     394   10.00   0.110    4.1ms    855     9
  61.1     82.6     4529.3     459   10.00   0.110    4.1ms    855     9
  61.6     83.2     4674.9     402   10.00   0.110    4.1ms    855     9
  62.1     83.8     4107.1     338   10.00   0.110    4.1ms    855     9
  62.6     84.4     3629.3     392   10.00   0.110    4.1ms    855     9
  63.1     84.8     3469.7     315   10.00   0.110    4.1ms    855     9
  63.6     85.4     3695.1     381   10.00   0.110    4.1ms    855     9
  64.1     86.1     4348.3     423   10.00   0.110    4.1ms    855     9
  64.6     86.8     4826.5     429   10.00   0.110    4.1ms    855     9
  65.1     87.4     4393.8     403   10.00   0.120    4.0ms    839    10
  65.6     87.9     4375.7     344   10.00   0.120    4.0ms    839    10
  66.1     88.5     4111.1     389   10.00   0.120    4.0ms    839    10
  66.6     88.4     4586.0       0   10.00   0.120    4.0ms    839    10
  67.1     89.0     4919.5     390   10.00   0.120    4.0ms    839    10
  67.6     89.5     4731.4     361   10.00   0.120    4.0ms    839    10
  68.1     90.1     4872.6     409   10.01   0.120    4.0ms    839    10
  68.6     90.8     3983.4     421   10.00   0.120    4.0ms    839    10
  69.1     91.4     4031.3     386   10.00   0.120    4.0ms    839    10
  69.6     92.1     4076.3     437   10.00   0.120    4.0ms    839    10
  70.1     92.7     4298.9     392   10.00   0.120    4.0ms    839    10
  70.6     93.4     4185.4     442   10.00   0.130    4.0ms    839    10
  71.1     94.0     4210.6     407   10.00   0.130    4.0ms    839    10
  71.6     94.6     4243.1     366   10.00   0.130    4.0ms    839    10
  72.2     95.1     4260.6     362   10.00   0.130    4.0ms    839    10
  72.7     95.6     4698.0     366   10.00   0.130    4.0ms    839    10
  73.2     96.3     4833.9     413   10.00   0.130    4.0ms    839    10
  73.7     96.8     4182.9     385   10.00   0.130    4.0ms    839    10
  74.2     97.5     3160.3     440   10.01   0.130    4.0ms    839    10
  74.7     98.1     3360.0     370    9.99   0.130    4.0ms    839    10
  75.2     98.6     3389.3     383   10.00   0.140    3.9ms    808    11
  75.7     99.2     3542.5     358   10.00   0.140    3.9ms    808    11
  76.2     99.7     4250.8     382   10.01   0.140    3.9ms    808    11
  76.7    100.4     4255.8     439   10.00   0.140    3.9ms    808    11
  77.2    100.9     4331.8     352   10.00   0.140    3.9ms    808    11
  77.7    101.5     3656.7     403   10.00   0.140    3.9ms    808    11
  78.2    101.3     4118.4       0   10.00   0.140    3.9ms    808    11
  78.7    101.9     4570.8     404   10.00   0.140    3.9ms    808    11
  79.2    102.5     5170.3     410   10.00   0.140    3.9ms    808    11
  79.7    103.1     5981.5     381   10.00   0.140    3.9ms    808    11
  80.2    103.7     5428.7     409   10.00   0.140    3.9ms    808    11
  80.7    104.3     3921.1     391   10.00   0.150    3.9ms    808    11
  81.2    104.9     3578.1     393   10.00   0.150    3.9ms    808    11
  81.7    105.4     4104.3     374   10.00   0.150    3.9ms    808    11
  82.2    105.9     4057.7     382   10.00   0.150    3.9ms    808    11
  82.7    106.4     4131.7     321   10.00   0.150    3.9ms    808    11
  83.3    106.9     4367.6     379   10.00   0.150    3.9ms    808    11
  83.8    107.5     4441.7     372   10.00   0.150    3.9ms    808    11
  84.3    108.0     4519.9     378   10.00   0.150    3.9ms    808    11
  84.8    108.6     5037.8     413   10.00   0.150    3.9ms    808    11
  85.3    109.1     5250.6     372   10.00   0.150    3.9ms    808    11
  85.8    109.7     5277.4     381   10.00   0.160    3.7ms    778    12
  86.3    110.2     4884.2     374   10.00   0.160    3.7ms    778    12
  86.8    110.7     5410.3     373   10.00   0.160    3.7ms    778    12
  87.3    111.2     5341.8     360   10.00   0.160    3.7ms    778    12
  87.8    111.9     4251.1     427   10.00   0.160    3.7ms    778    12
  88.3    112.5     4647.0     418   10.00   0.160    3.7ms    778    12
  88.8    113.1     4549.0     414   10.00   0.160    3.7ms    778    12
  89.3    113.7     4658.2     421   10.00   0.160    3.7ms    778    12
  89.8    114.2     4958.7     366   10.00   0.160    3.7ms    778    12
  90.3    114.8     5122.4     422   10.00   0.160    3.7ms    778    12
  90.8    115.4     4396.0     427   10.00   0.170    3.6ms    762    13
  91.3    116.0     3741.5     412   10.00   0.170    3.6ms    762    13
  91.8    116.6     4127.7     382   10.00   0.170    3.6ms    762    13
  92.3    117.1     4479.5     373   10.00   0.170    3.6ms    762    13
  92.8    117.6     4989.2     401   10.00   0.170    3.6ms    762    13
  93.3    118.2     5244.3     412   10.00   0.170    3.6ms    762    13
  93.8    118.9     4836.7     439   10.00   0.170    3.6ms    762    13
  94.4    119.6     4256.3     463   10.01   0.170    3.6ms    762    13
  94.9    120.2     4703.6     441   10.00   0.170    3.6ms    762    13
  95.4    120.7     4764.6     378   10.00   0.170    3.6ms    762    13
  95.9    121.2     4762.5     383   10.00   0.180    3.6ms    762    13
  96.4    121.7     5089.2     341   10.00   0.180    3.6ms    762    13
  96.9    122.3     5435.1     415   10.00   0.180    3.6ms    762    13
  97.4    122.9     5653.5     446   10.00   0.180    3.6ms    762    13
  97.9    123.4     4790.7     372   10.00   0.180    3.6ms    762    13
  98.4    124.0     4089.6     430   10.00   0.180    3.6ms    762    13
  98.9    124.4     3710.3     325   10.00   0.180    3.6ms    762    13
  99.4    125.0     3567.3     389   10.00   0.180    3.6ms    762    13
  99.9    125.6     3368.1     441   10.00   0.180    3.6ms    762    13
 100.4    126.2     3595.4     417   10.00   0.180    3.6ms    762    13
 100.9    126.7     4343.2     401   10.00   0.190    3.5ms    732    14
 101.4    127.2     3993.1     382   10.00   0.190    3.5ms    732    14
 101.9    127.7     3139.8     353   10.00   0.190    3.5ms    732    14
 102.4    128.2     3417.1     396   10.00   0.190    3.5ms    732    14
 102.9    128.7     3625.2     356   10.00   0.190    3.5ms    732    14
 103.4    129.2     3996.8     401   10.00   0.190    3.5ms    732    14
 103.9    129.7     4157.4     369   10.00   0.190    3.5ms    732    14
 104.4    130.2     3809.1     380   10.00   0.190    3.5ms    732    14
 104.9    130.7     3987.7     385   10.00   0.190    3.5ms    732    14
 105.5    131.2     4751.0     365   10.00   0.190    3.5ms    732    14
 106.0    131.6     4676.8     361   10.00   0.190    3.5ms    732    14
 106.5    132.1     4131.3     364    9.99   0.200    3.4ms    716    15
 107.0    132.6     3668.3     358   10.00   0.200    3.4ms    716    15
 107.5    133.1     4085.9     424   10.00   0.200    3.4ms    716    15
 108.0    133.6     4181.2     347   10.00   0.200    3.4ms    716    15
 108.5    134.0     4050.0     343   10.00   0.200    3.4ms    716    15
 109.0    134.5     4489.2     386   10.00   0.200    3.4ms    716    15
 109.5    135.0     5268.4     390   10.01   0.200    3.4ms    716    15
 110.0    135.6     4598.3     421   10.00   0.200    3.4ms    716    15
 110.5    136.2     4256.4     426   10.00   0.200    3.4ms    716    15
 111.0    136.7     4137.4     386   10.00   0.200    3.4ms    716    15
 111.5    137.1     4215.9     384   10.00   0.200    3.4ms    716    15
 112.0    137.7     4076.8     414   10.00   0.210    3.4ms    716    15
 112.5    138.2     3576.4     373   10.00   0.210    3.4ms    716    15
 113.0    138.7     3086.9     384   10.00   0.210    3.4ms    716    15
 113.5    139.1     3529.6     364   10.00   0.210    3.4ms    716    15
 114.0    139.6     3918.1     372   10.00   0.210    3.4ms    716    15
 114.5    140.1     4655.1     403   10.00   0.210    3.4ms    716    15
 115.0    140.6     4128.4     365   10.00   0.210    3.4ms    716    15
 115.5    141.1     4120.7     400   10.00   0.210    3.4ms    716    15
 116.0    141.6     4196.3     418   10.00   0.210    3.4ms    716    15
 116.5    142.1     3840.1     382   10.00   0.210    3.4ms    716    15
 117.1    142.6     3503.3     364   10.01   0.210    3.4ms    716    15
 117.6    143.1     3810.5     399   10.00   0.210    3.4ms    716    15
 118.1    143.6     3754.3     418   10.00   0.220    3.2ms    686    16
 118.6    144.2     3722.7     439   10.00   0.220    3.2ms    686    16
 119.1    143.9     4004.3       0   10.00   0.220    3.2ms    686    16
 119.6    144.3     4317.2     358   10.00   0.220    3.2ms    686    16
 120.1    144.8     4338.2     362   10.00   0.220    3.2ms    686    16
 120.6    145.3     3800.3     402   10.00   0.220    3.2ms    686    16
 121.1    145.8     3261.2     386   10.00   0.220    3.2ms    686    16
 121.6    146.3     3790.0     415   10.00   0.220    3.2ms    686    16
 122.1    146.8     3247.5     379   10.00   0.220    3.2ms    686    16
 122.6    147.2     3232.2     361   10.00   0.220    3.2ms    686    16
 123.1    147.6     3804.8     354   10.00   0.220    3.2ms    686    16
 123.6    148.2     3686.8     431   10.00   0.220    3.2ms    686    16
 124.1    148.7     4056.7     382   10.00   0.220    3.2ms    686    16
 124.6    149.2     4477.1     434   10.00   0.230    3.2ms    670    17
 125.1    149.7     4520.8     407   10.00   0.230    3.2ms    670    17
 125.6    150.2     3372.9     369   10.00   0.230    3.2ms    670    17
 126.1    150.6     3475.7     367   10.00   0.230    3.2ms    670    17
 126.6    151.1     3425.7     411   10.00   0.230    3.2ms    670    17
 127.1    151.6     4194.6     383   10.00   0.230    3.2ms    670    17
 127.7    152.0     4545.0     332   10.00   0.230    3.2ms    670    17
 128.2    152.5     4009.3     404   10.00   0.230    3.2ms    670    17
 128.7    152.9     4471.3     380   10.00   0.230    3.2ms    670    17
 129.2    153.4     4346.7     409   10.00   0.230    3.2ms    670    17
 129.7    153.9     4309.9     410   10.00   0.230    3.2ms    670    17
 130.2    153.6     4651.0       0   10.00   0.230    3.2ms    670    17
 130.7    154.2     4108.7     414   10.00   0.230    3.2ms    670    17
 131.2    153.9     3909.2       0   10.00   0.230    3.2ms    670    17
 131.7    154.3     4297.1     397   10.00   0.230    3.2ms    670    17
 132.2    154.7     4316.2     361   10.00   0.240    3.2ms    670    17
 132.7    155.2     4208.6     384   10.00   0.240    3.2ms    670    17
 133.2    155.7     3396.6     383   10.00   0.240    3.2ms    670    17
 133.7    156.0     3538.6     338   10.01   0.240    3.2ms    670    17
 134.2    156.5     3672.4     389   10.00   0.240    3.2ms    670    17
 134.7    157.0     3758.3     412   10.00   0.240    3.2ms    670    17
 135.2    157.5     4026.4     382   10.00   0.240    3.2ms    670    17
 135.7    157.9     3999.9     389   10.01   0.240    3.2ms    670    17
 136.2    158.3     4419.8     356   10.00   0.240    3.2ms    670    17
 136.7    158.7     4212.7     336   10.00   0.240    3.2ms    670    17
 137.2    159.2     4123.0     408   10.00   0.240    3.2ms    670    17
 137.7    159.6     3009.6     398   10.00   0.240    3.2ms    670    17
 138.2    160.0     2817.3     342   10.00   0.250    3.0ms    639    18
 138.8    160.5     3009.4     417   10.00   0.250    3.0ms    639    18
 139.3    161.0     3499.8     411   10.00   0.250    3.0ms    639    18
 139.8    161.5     3736.8     389   10.00   0.250    3.0ms    639    18
 140.3    162.0     4182.9     421   10.00   0.250    3.0ms    639    18
 140.8    162.4     4314.4     372   10.00   0.250    3.0ms    639    18
 141.3    162.8     3578.5     327   10.00   0.250    3.0ms    639    18
 141.8    163.2     4507.8     379    9.99   0.250    3.0ms    639    18
 142.3    163.6     5175.0     396   10.00   0.250    3.0ms    639    18
 142.8    164.0     4781.8     355   10.00   0.250    3.0ms    639    18
 143.3    164.5     4432.4     414   10.00   0.250    3.0ms    639    18
 143.8    165.0     4407.5     386   10.00   0.250    3.0ms    639    18
 144.3    165.5     3627.2     430   10.00   0.250    3.0ms    639    18
 144.8    166.0     4166.6     437   10.00   0.260    3.0ms    639    18
 145.3    166.5     4610.0     412   10.00   0.260    3.0ms    639    18
 145.8    166.9     4784.9     345   10.01   0.260    3.0ms    639    18
 146.3    167.2     5048.6     319    9.99   0.260    3.0ms    639    18
 146.8    167.6     4991.6     361   10.01   0.260    3.0ms    639    18
 147.3    168.0     4670.7     378   10.00   0.260    3.0ms    639    18
 147.8    168.4     3874.2     379   10.00   0.260    3.0ms    639    18
 148.3    168.8     3931.6     346   10.00   0.260    3.0ms    639    18
 148.8    168.4     3712.6       0   10.00   0.260    3.0ms    639    18
 149.3    168.8     3380.0     367    9.99   0.260    3.0ms    639    18
 149.8    169.4     3698.4     432   10.00   0.260    3.0ms    639    18
 150.3    169.9     3613.0     422   10.00   0.260    3.0ms    639    18
 150.9    170.2     3651.4     340   10.00   0.260    3.0ms    639    18
 151.4    170.6     3450.1     354    9.99   0.260    3.0ms    639    18
 151.9    171.0     3246.9     360   10.00   0.260    3.0ms    639    18
 152.4    171.4     2899.8     367   10.01   0.270    2.8ms    609    19
 152.9    171.8     3446.5     410   10.00   0.270    2.8ms    609    19
 153.4    172.3     3855.8     392   10.00   0.270    2.8ms    609    19
 153.9    172.7     4098.1     378   10.00   0.270    2.8ms    609    19
 154.4    173.0     4387.0     333   10.00   0.270    2.8ms    609    19
 154.9    173.4     4653.8     372   10.00   0.270    2.8ms    609    19
 155.4    173.9     4027.4     399   10.00   0.270    2.8ms    609    19
 155.9    174.3     4034.7     379   10.01   0.270    2.8ms    609    19
 156.4    174.6     3965.6     334    9.99   0.270    2.8ms    609    19
 156.9    174.9     3592.5     356   10.00   0.270    2.8ms    609    19
 157.4    175.3     3563.5     354   10.00   0.270    2.8ms    609    19
 157.9    175.7     4164.2     387    9.99   0.270    2.8ms    609    19
 158.4    176.1     4244.4     380   10.01   0.270    2.8ms    609    19
 158.9    176.5     3795.6     356   10.00   0.270    2.8ms    609    19
 159.4    176.9     2970.4     368   10.00   0.280    2.8ms    593    20
 159.9    177.2     2907.3     331    9.99   0.280    2.8ms    593    20
 160.4    177.7     3011.1     421   10.01   0.280    2.8ms    593    20
 160.9    178.1     3425.4     395   10.00   0.280    2.8ms    593    20
 161.4    178.6     4107.1     400   10.00   0.280    2.8ms    593    20
 162.0    179.0     4129.9     377   10.00   0.280    2.8ms    593    20
 162.5    179.3     4131.3     341    9.99   0.280    2.8ms    593    20
 163.0    179.8     4139.9     424   10.00   0.280    2.8ms    593    20
 163.5    180.2     4193.3     379   10.00   0.280    2.8ms    593    20
 164.0    180.6     3846.8     389   10.00   0.280    2.8ms    593    20
 164.5    180.8     3138.4     313   10.00   0.280    2.8ms    593    20
 165.0    181.2     3109.0     370   10.00   0.280    2.8ms    593    20
 165.5    181.7     3844.4     405   10.00   0.280    2.8ms    593    20
 166.0    182.1     3731.2     372   10.00   0.280    2.8ms    593    20
 166.5    182.3     4090.5     325   10.00   0.280    2.8ms    593    20
 167.0    182.7     3674.5     368   10.00   0.290    2.8ms    593    20
 167.5    183.0     3085.4     339   10.00   0.290    2.8ms    593    20
 168.0    183.4     2785.7     362   10.00   0.290    2.8ms    593    20
 168.5    183.8     2800.7     394   10.00   0.290    2.8ms    593    20
 169.0    184.1     3219.5     339   10.00   0.290    2.8ms    593    20
 169.5    184.4     3777.1     353   10.00   0.290    2.8ms    593    20
 170.0    184.8     3606.0     352   10.00   0.290    2.8ms    593    20
 170.5    185.1     3761.8     353   10.00   0.290    2.8ms    593    20
 171.0    185.4     3531.1     347   10.00   0.290    2.8ms    593    20
 171.5    185.9     3307.0     394   10.00   0.290    2.8ms    593    20
 172.0    186.4     3012.1     440   10.00   0.290    2.8ms    593    20
 172.5    186.7     3250.7     351   10.00   0.290    2.8ms    593    20
 173.0    187.1     3555.0     402   10.00   0.290    2.8ms    593    20
 173.5    187.5     3489.4     397    9.99   0.290    2.8ms    593    20
 174.1    188.0     3872.6     402   10.00   0.290    2.8ms    593    20
 174.6    188.3     3912.7     370   10.00   0.300    2.6ms    563    21
 175.1    188.8     3905.2     436    9.99   0.300    2.6ms    563    21
 175.6    189.2     3714.6     393   10.00   0.300    2.6ms    563    21
 176.1    189.6     3589.8     375   10.00   0.300    2.6ms    563    21
 176.6    190.0     3011.7     405   10.00   0.300    2.6ms    563    21
 177.1    190.4     3313.2     379   10.00   0.300    2.6ms    563    21
 177.6    190.8     2703.7     376   10.00   0.300    2.6ms    563    21
 178.1    191.2     3050.7     387   10.00   0.300    2.6ms    563    21
 178.6    191.6     3753.2     400   10.00   0.300    2.6ms    563    21
 179.1    192.0     3970.5     399   10.00   0.300    2.6ms    563    21
 179.6    192.4     2980.8     382   10.00   0.300    2.6ms    563    21
 180.1    192.8     3160.1     381   10.00   0.300    2.6ms    563    21
 180.6    193.2     3196.0     422   10.00   0.300    2.6ms    563    21
 181.1    193.6     3447.8     375   10.00   0.310    2.5ms    547    22
 181.6    193.9     3651.6     329   10.00   0.310    2.5ms    547    22
 182.1    194.2     4012.8     378   10.00   0.310    2.5ms    547    22
 182.6    194.6     3676.1     372   10.01   0.310    2.5ms    547    22
 183.1    195.0     3734.4     382   10.00   0.310    2.5ms    547    22
 183.6    195.3     3616.2     354    9.99   0.310    2.5ms    547    22
 184.1    194.9     3434.0       0   10.00   0.310    2.5ms    547    22
 184.7    195.2     3508.7     350   10.00   0.310    2.5ms    547    22
 185.2    195.5     3750.2     348   10.00   0.310    2.5ms    547    22
 185.7    195.9     4041.5     368   10.00   0.310    2.5ms    547    22
 186.2    196.2     3770.0     354   10.00   0.310    2.5ms    547    22
 186.7    196.5     4007.2     370   10.00   0.310    2.5ms    547    22
 187.2    196.9     3317.2     406   10.00   0.310    2.5ms    547    22
 187.7    197.3     3710.5     395   10.00   0.310    2.5ms    547    22
 188.2    197.7     4273.5     394   10.00   0.310    2.5ms    547    22
 188.7    198.1     4508.2     389   10.00   0.310    2.5ms    547    22
 189.2    198.5     4004.8     397   10.00   0.310    2.5ms    547    22
 189.7    198.9     4009.7     383   10.00   0.310    2.5ms    547    22
 190.2    199.3     4004.6     405   10.01   0.320    2.5ms    547    22
 190.7    198.9     4221.2       0   10.00   0.320    2.5ms    547    22
 191.2    199.2     4758.0     376   10.00   0.320    2.5ms    547    22
 191.7    199.6     4164.4     399   10.00   0.320    2.5ms    547    22
 192.2    200.1     4076.3     434   10.00   0.320    2.5ms    547    22
 192.7    200.5     4418.5     402   10.00   0.320    2.5ms    547    22
 193.2    200.9     4112.3     402   10.00   0.320    2.5ms    547    22
 193.7    200.5     4245.4       0   10.00   0.320    2.5ms    547    22
 194.2    200.9     3837.8     387    9.99   0.320    2.5ms    547    22
 194.7    201.2     4210.0     378   10.00   0.320    2.5ms    547    22
 195.2    201.5     3992.2     341   10.01   0.320    2.5ms    547    22
 195.8    201.8     4288.3     361   10.00   0.320    2.5ms    547    22
 196.3    202.3     4522.0     443   10.00   0.320    2.5ms    547    22
 196.8    202.6     4909.0     347   10.00   0.320    2.5ms    547    22
 197.3    203.0     4774.9     392   10.00   0.320    2.5ms    547    22
 197.8    203.3     4925.4     369   10.00   0.320    2.5ms    547    22
 198.3    203.7     4825.7     379   10.00   0.320    2.5ms    547    22
 198.8    204.0     4299.9     358   10.00   0.320    2.5ms    547    22
 199.3    204.4     3334.9     424   10.00   0.320    2.5ms    547    22
 199.8    204.8     3516.6     373   10.00   0.320    2.5ms    547    22
 200.3    205.2     3546.8     402   10.00   0.330    2.4ms    517    23
 200.8    205.5     3498.7     382   10.00   0.330    2.4ms    517    23
 201.3    205.8     3297.7     366   10.00   0.330    2.4ms    517    23
 201.8    206.2     3438.2     373   10.00   0.330    2.4ms    517    23
 202.3    206.5     3926.4     384   10.00   0.330    2.4ms    517    23
 202.8    206.9     3655.7     372   10.00   0.330    2.4ms    517    23
 203.3    207.2     3753.3     392   10.00   0.330    2.4ms    517    23
