t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
501.18,13.9,176.6,16,5.0,0.01,4.84,993
501.68,13.9,194.6,16,5.001,0.01,4.84,993
502.19,13.9,180.8,18,4.982,0.01,4.84,993
502.69,13.9,208.7,21,5.007,0.01,4.84,993
503.19,13.9,198.3,18,4.996,0.01,4.84,993
503.7,13.9,192.1,8,5.014,0.01,4.84,993
504.2,13.9,202.5,11,5.002,0.01,4.84,993
504.7,13.9,186.6,14,4.977,0.01,4.84,993
505.21,13.8,198.8,0,5.007,0.01,4.84,993
505.71,13.9,198.3,22,4.995,0.01,4.84,993
506.22,13.9,217.5,18,5.006,0.01,4.84,993
506.72,13.9,210.6,16,5.005,0.01,4.84,993
507.22,13.9,182.6,14,5.001,0.01,4.84,993
507.73,13.9,194.2,16,4.992,0.01,4.84,993
508.23,13.9,196.7,18,5.005,0.01,4.84,993
508.74,13.9,238.3,11,5.003,0.01,4.84,993
509.24,13.9,192.7,16,5.006,0.01,4.84,993
509.74,13.9,188.4,18,4.996,0.01,4.84,993
510.25,13.9,192.7,19,5.006,0.01,4.84,993
510.75,13.9,214.4,18,4.978,0.01,4.84,993
511.25,13.9,198.5,18,5.001,0.01,4.84,993
511.76,13.9,192.3,20,4.996,0.01,4.84,993
512.26,13.9,210.2,16,5.021,0.01,4.84,993
512.77,14.0,208.6,22,5.004,0.01,4.84,993
513.27,13.9,198.4,12,4.998,0.01,4.84,993
513.77,13.9,198.0,11,4.987,0.01,4.84,993
514.28,14.0,177.8,18,5.001,0.01,4.84,993
514.79,14.0,194.6,22,5.001,0.01,4.84,993
515.29,14.0,217.7,16,5.011,0.01,4.84,993
515.79,14.0,184.5,21,4.997,0.01,4.84,993
516.3,14.0,190.5,20,5.0,0.01,4.84,993
516.8,14.0,206.3,14,4.997,0.01,4.84,993
517.31,14.0,168.1,17,5.006,0.01,4.84,993
517.81,14.0,196.7,17,4.981,0.01,4.84,993
518.32,14.0,194.6,14,5.004,0.01,4.84,993
518.82,14.0,210.3,7,4.997,0.01,4.84,993
519.32,14.0,207.6,13,5.005,0.01,4.84,993
519.83,14.0,220.2,6,4.998,0.01,4.84,993
520.33,14.0,188.1,10,4.989,0.01,4.84,993
520.84,14.0,197.7,13,5.005,0.01,4.84,993
521.34,14.0,192.3,21,5.019,0.01,4.84,993
521.85,14.0,206.3,18,4.998,0.01,4.84,993
522.35,14.0,204.0,16,4.989,0.01,4.84,993
522.86,14.0,194.3,13,4.995,0.01,4.84,993
523.36,14.0,200.2,14,5.018,0.01,4.84,993
523.87,14.0,190.5,16,4.998,0.01,4.84,993
524.37,14.0,200.1,17,4.991,0.01,4.84,993
524.87,14.0,200.1,13,5.015,0.01,4.84,993
525.38,14.0,186.8,16,4.982,0.01,4.84,993
525.88,14.0,154.5,15,5.014,0.01,4.84,993
526.39,14.0,168.3,19,4.989,0.01,4.84,993
526.89,14.0,210.4,14,5.001,0.01,4.84,993
527.4,14.0,188.8,17,5.007,0.01,4.84,993
527.9,14.0,199.9,15,4.985,0.01,4.84,993
528.41,14.0,188.3,18,5.017,0.01,4.84,993
528.91,14.0,190.7,17,4.982,0.01,4.84,993
529.41,14.0,226.3,13,5.001,0.01,4.84,993
529.92,14.0,179.9,17,5.005,0.01,4.84,993
530.42,14.0,166.2,18,5.007,0.01,4.84,993
530.93,14.1,160.6,19,4.994,0.01,4.84,993
531.43,14.1,170.6,20,4.997,0.01,4.84,993
531.94,14.1,198.5,17,5.0,0.01,4.84,993
532.44,14.1,187.9,19,5.006,0.01,4.84,993
532.95,14.1,212.3,16,4.997,0.01,4.84,993
533.45,14.1,203.8,18,5.01,0.01,4.84,993
533.96,14.1,188.3,13,4.994,0.01,4.84,993
534.46,14.1,200.3,16,4.996,0.01,4.84,993
534.96,14.1,205.7,13,5.007,0.01,4.84,993
535.47,14.1,185.8,18,5.002,0.01,4.84,993
535.98,14.1,217.2,15,4.997,0.01,4.84,993
536.48,14.1,182.4,17,4.994,0.01,4.84,993
536.99,14.1,217.9,17,4.99,0.01,4.84,993
537.49,14.1,182.8,18,5.005,0.01,4.84,993
538.0,14.1,190.2,16,5.015,0.01,4.84,993
538.5,14.1,170.5,18,4.993,0.01,4.84,993
539.0,14.2,196.0,20,4.989,0.01,4.84,993
539.51,14.2,204.7,15,5.006,0.01,4.84,993
540.01,14.2,208.5,15,5.002,0.01,4.84,993
540.52,14.2,201.9,16,5.011,0.01,4.84,993
541.02,14.2,204.0,24,4.99,0.01,4.84,993
541.53,14.2,198.6,18,5.005,0.01,4.84,993
542.03,14.2,216.0,17,4.993,0.01,4.84,993
542.53,14.2,214.2,14,4.996,0.01,4.84,993
543.04,14.2,208.2,9,4.996,0.01,4.84,993
543.54,14.2,196.3,12,5.019,0.01,4.84,993
544.05,14.2,190.1,18,4.989,0.01,4.84,993
544.55,14.2,186.5,24,4.998,0.01,4.84,993
545.06,14.2,224.4,18,5.004,0.01,4.84,993
545.56,14.2,178.6,9,5.0,0.01,4.84,993
546.06,14.2,202.3,12,4.996,0.01,4.84,993
546.57,14.2,196.4,17,4.999,0.01,4.84,993
547.07,14.2,192.7,18,5.005,0.01,4.84,993
547.58,14.2,192.7,17,5.005,0.01,4.84,993
548.08,14.2,202.4,13,4.999,0.01,4.84,993
548.58,14.2,158.7,20,4.999,0.01,4.84,993
549.09,14.2,208.4,17,5.001,0.01,4.84,993
549.59,14.3,180.8,27,5.005,0.01,4.84,993
550.09,14.3,216.5,22,5.003,0.01,4.84,993
550.6,14.3,192.3,22,4.994,0.01,4.84,993
551.1,14.3,224.2,14,4.999,0.01,4.84,993
551.61,14.3,196.8,17,5.008,0.01,4.84,993
552.11,14.3,196.7,15,4.981,0.01,4.84,993
552.61,14.3,206.6,11,5.004,0.01,4.84,993
553.12,14.3,200.2,17,4.993,0.01,4.84,993
553.62,14.3,198.7,19,5.006,0.01,4.84,993
554.12,14.3,198.5,19,5.0,0.01,4.84,993
554.63,14.3,188.3,16,4.992,0.01,4.84,993
555.13,14.3,201.7,15,5.007,0.01,4.84,993
555.64,14.3,186.8,12,5.006,0.01,4.84,993
556.14,14.3,206.4,11,4.999,0.01,4.84,993
556.64,14.3,188.7,10,5.005,0.01,4.84,993
557.15,14.3,184.1,14,4.986,0.01,4.84,993
557.65,14.3,195.9,14,5.009,0.01,4.84,993
558.16,14.3,200.3,13,4.996,0.01,4.84,993
558.66,14.3,202.0,13,5.012,0.01,4.84,993
559.17,14.3,185.9,15,4.982,0.01,4.84,993
559.67,14.3,182.6,15,5.001,0.01,4.84,993
560.18,14.3,176.4,18,5.018,0.01,4.84,993
560.68,14.3,184.5,18,4.998,0.01,4.84,993
561.19,14.3,182.6,14,5.0,0.01,4.84,993
561.69,14.3,194.6,12,5.003,0.01,4.84,993
562.19,14.3,174.6,21,4.998,0.01,4.84,993
562.7,14.3,203.6,18,4.979,0.01,4.84,993
563.2,14.3,194.8,20,5.007,0.01,4.84,993
563.71,14.3,192.4,18,4.998,0.01,4.84,993
564.21,14.3,208.3,16,5.022,0.01,4.84,993
564.71,14.3,180.6,0,4.999,0.01,4.84,993
565.22,14.3,186.8,21,4.982,0.01,4.84,993
565.72,14.3,216.4,15,5.002,0.01,4.84,993
566.23,14.3,170.3,14,5.014,0.01,4.84,993
566.73,14.3,196.7,15,4.981,0.01,4.84,993
567.23,14.3,166.8,14,5.004,0.01,4.84,993
567.74,14.3,194.7,0,5.005,0.01,4.84,993
568.24,14.3,202.4,0,4.999,0.01,4.84,993
568.74,14.3,212.1,19,4.994,0.01,4.84,993
569.25,14.3,186.8,15,5.005,0.01,4.84,993
569.75,14.3,188.7,22,5.003,0.01,4.84,993
570.26,14.3,194.6,18,5.003,0.01,4.84,993
570.76,14.3,200.6,16,5.004,0.01,4.84,993
571.26,14.3,182.1,20,4.986,0.01,4.84,993
571.77,14.3,186.7,19,5.004,0.01,4.84,993
572.27,14.3,210.3,18,4.998,0.01,4.84,993
572.78,14.3,218.1,9,4.994,0.01,4.84,993
573.28,14.3,184.4,12,4.996,0.01,4.84,993
573.78,14.3,200.6,15,5.003,0.01,4.84,993
574.29,14.3,180.5,18,5.02,0.01,4.84,993
574.79,14.3,210.3,15,4.998,0.01,4.84,993
575.3,14.3,176.8,18,5.004,0.01,4.84,993
575.8,14.3,190.5,17,4.999,0.01,4.84,993
576.3,14.3,200.0,17,4.989,0.01,4.84,993
576.81,14.4,196.0,22,5.011,0.01,4.84,993
577.31,14.4,210.5,16,5.003,0.01,4.84,993
577.82,14.4,192.4,14,4.998,0.01,4.84,993
578.32,14.4,189.7,12,4.978,0.01,4.84,993
578.83,14.4,204.6,13,5.005,0.01,4.84,993
579.33,14.4,204.5,15,5.001,0.01,4.84,993
579.83,14.4,202.5,15,5.003,0.01,4.84,993
580.34,14.4,204.0,12,4.99,0.01,4.84,993
580.84,14.4,194.3,18,5.019,0.01,4.84,993
581.35,14.4,192.4,19,4.998,0.01,4.84,993
581.85,14.4,208.6,18,5.005,0.01,4.84,993
582.35,14.4,188.4,19,4.996,0.01,4.84,993
582.86,14.4,172.7,14,5.002,0.01,4.84,993
583.36,14.4,192.5,16,4.999,0.01,4.84,993
583.87,14.4,198.3,16,4.996,0.01,4.84,993
584.37,14.4,194.3,16,4.994,0.01,4.84,993
584.88,14.4,212.4,14,5.001,0.01,4.84,993
585.38,14.4,198.5,17,5.002,0.01,4.84,993
585.88,14.4,205.6,11,5.005,0.01,4.84,993
586.39,14.4,188.2,17,4.992,0.01,4.84,993
586.89,14.4,182.5,13,4.997,0.01,4.84,993
587.4,14.4,208.1,15,4.993,0.01,4.84,993
587.9,14.4,186.4,13,5.021,0.01,4.84,993
588.41,14.4,192.5,10,5.0,0.01,4.84,993
588.91,14.4,192.8,18,4.983,0.01,4.84,993
589.41,14.4,192.7,0,5.004,0.01,4.84,993
589.92,14.4,208.2,21,4.997,0.01,4.84,993
590.42,14.4,210.1,16,5.018,0.01,4.84,993
590.93,14.4,206.5,18,4.978,0.01,4.84,993
591.43,14.4,196.4,18,5.022,0.01,4.84,993
591.93,14.4,198.3,16,4.996,0.01,4.84,993
592.44,14.4,176.2,15,4.988,0.01,4.84,993
592.94,14.4,170.6,19,4.997,0.01,4.84,993
593.45,14.4,208.0,0,5.014,0.01,4.84,993
593.95,14.4,207.7,0,4.983,0.01,4.84,993
594.46,14.4,202.2,21,5.017,0.01,4.84,993
594.96,14.4,200.0,21,4.989,0.01,4.84,993
595.47,14.4,210.1,13,5.018,0.01,4.84,993
595.97,14.4,210.3,11,4.999,0.01,4.84,993
596.48,14.4,202.5,14,5.002,0.01,4.84,993
596.98,14.4,186.2,17,4.991,0.01,4.84,993
597.48,14.3,184.7,0,5.003,0.01,4.84,993
597.99,14.4,204.6,18,5.004,0.01,4.84,993
598.49,14.4,222.2,19,4.999,0.01,4.84,993
598.99,14.4,204.0,12,4.99,0.01,4.84,993
599.5,14.4,206.7,10,5.008,0.01,4.84,993
600.0,14.3,202.5,9,5.0,0.01,4.84,993
600.51,14.3,202.7,12,5.007,0.01,4.84,993
601.01,14.3,206.6,14,4.981,0.01,4.84,993
601.51,14.3,174.5,19,4.996,0.01,4.84,993
602.02,14.4,198.6,21,5.002,0.01,4.84,993
602.52,14.4,190.3,21,5.02,0.01,4.84,993
