t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
484.39,282.9,10315.0,292,9.999,0.47,1.24,302
484.89,282.9,8226.5,287,10.0,0.47,1.24,302
485.4,282.9,4685.7,280,10.0,0.47,1.24,302
485.9,282.8,4093.9,244,9.997,0.47,1.24,302
486.41,282.8,4690.0,266,10.006,0.47,1.24,302
486.91,282.8,4451.9,289,9.99,0.47,1.24,302
487.42,282.8,4370.8,269,10.009,0.47,1.24,302
487.92,282.8,5582.8,286,9.999,0.47,1.24,302
488.43,282.8,5792.8,285,9.992,0.47,1.24,302
488.93,282.8,5309.3,295,10.003,0.47,1.24,302
489.44,282.8,5151.2,277,10.002,0.47,1.24,302
489.94,282.8,5195.1,286,10.001,0.47,1.24,302
490.45,282.8,7689.1,289,9.999,0.47,1.24,302
490.95,282.2,8603.2,0,10.002,0.47,1.24,302
491.46,282.2,5811.0,286,9.995,0.47,1.24,302
491.96,282.2,5943.7,281,10.001,0.47,1.24,302
492.47,282.2,6728.3,279,10.003,0.47,1.24,302
492.97,282.2,8239.0,276,10.003,0.47,1.24,302
493.48,282.2,10274.0,271,9.997,0.47,1.24,302
493.98,282.2,12706.0,302,9.997,0.47,1.24,302
494.49,282.3,13860.8,296,10.005,0.47,1.24,302
494.99,282.3,9078.3,287,9.998,0.47,1.24,302
495.49,282.3,7719.6,279,10.001,0.47,1.24,302
496.0,282.3,8450.1,285,9.994,0.47,1.24,302
496.5,282.3,7961.8,279,9.999,0.47,1.24,302
497.01,282.2,6950.7,272,10.001,0.47,1.24,302
497.51,282.3,6637.5,287,10.002,0.47,1.24,302
498.02,282.3,5687.4,285,10.002,0.47,1.24,302
498.52,282.2,7812.1,270,9.999,0.47,1.24,302
499.03,282.2,9329.9,273,9.998,0.47,1.24,302
499.53,282.2,11285.1,275,10.004,0.47,1.24,302
500.03,282.2,9207.8,287,9.998,0.47,1.24,302
500.54,282.2,8898.2,272,10.002,0.47,1.24,302
501.04,282.2,11149.3,286,10.001,0.47,1.24,302
501.55,282.2,11420.2,276,10.005,0.47,1.24,302
502.05,282.2,9699.7,279,9.998,0.47,1.24,302
502.56,282.2,9900.5,288,9.998,0.47,1.24,302
503.06,282.2,10809.5,289,9.999,0.47,1.24,302
503.56,282.2,11122.5,255,9.996,0.47,1.24,302
504.07,282.2,11553.3,284,10.005,0.47,1.24,302
504.57,282.2,13043.6,288,9.998,0.47,1.24,302
505.08,282.1,13532.1,265,9.996,0.47,1.24,302
505.58,282.1,10531.6,285,9.996,0.47,1.24,302
506.09,282.1,11066.1,269,10.009,0.47,1.24,302
506.59,282.1,12882.5,294,9.996,0.47,1.24,302
507.1,282.1,13110.5,278,10.0,0.47,1.24,302
507.6,282.1,11692.2,278,10.002,0.47,1.24,302
508.1,282.1,14639.7,277,10.0,0.47,1.24,302
508.61,282.1,14271.5,297,9.997,0.47,1.24,302
509.11,282.2,11780.5,299,10.002,0.47,1.24,302
509.62,282.2,11259.4,281,9.997,0.47,1.24,302
510.12,282.2,8649.7,291,10.007,0.47,1.24,302
510.63,282.2,9128.8,289,9.999,0.47,1.24,302
511.13,282.2,6494.5,269,10.0,0.47,1.24,302
511.64,282.2,4807.0,293,9.998,0.47,1.24,302
512.14,282.2,3347.8,275,9.997,0.47,1.24,302
512.65,282.1,4084.8,243,10.005,0.47,1.24,302
513.15,282.1,5419.1,282,9.992,0.47,1.24,302
513.66,282.1,7272.4,276,10.009,0.47,1.24,302
514.16,282.1,10570.3,276,9.994,0.47,1.24,302
514.66,282.1,7698.8,281,10.002,0.47,1.24,302
515.17,282.1,7530.6,289,10.001,0.47,1.24,302
515.67,282.1,6781.2,275,9.999,0.47,1.24,302
516.18,282.0,7333.3,218,9.997,0.47,1.24,302
516.69,281.9,8145.9,277,10.006,0.47,1.24,302
517.19,282.0,8439.3,289,9.996,0.47,1.24,302
517.7,282.0,7556.0,283,10.001,0.47,1.24,302
518.2,282.0,7918.1,290,10.004,0.47,1.24,302
518.7,282.0,8470.9,288,10.0,0.47,1.24,302
519.21,282.0,7405.9,281,9.997,0.47,1.24,302
519.72,282.0,10328.0,291,9.996,0.47,1.24,302
520.22,282.0,8845.1,287,10.005,0.47,1.24,302
520.72,282.0,7050.0,277,10.0,0.47,1.24,302
521.23,282.0,10188.0,278,10.0,0.47,1.24,302
521.73,282.0,9744.3,293,10.0,0.47,1.24,302
522.24,282.0,10624.7,283,9.997,0.47,1.24,302
522.74,282.0,11832.5,292,10.0,0.47,1.24,302
523.25,282.1,10033.0,293,9.999,0.47,1.24,302
523.75,282.1,11746.5,292,10.003,0.47,1.24,302
524.26,282.1,13767.7,285,10.001,0.47,1.24,302
524.76,282.1,13524.6,278,9.999,0.47,1.24,302
525.27,282.1,12447.1,275,10.001,0.47,1.24,302
525.77,282.1,10510.3,290,9.998,0.47,1.24,302
526.28,282.1,10630.8,287,10.0,0.47,1.24,302
526.78,282.1,12586.1,290,9.999,0.47,1.24,302
527.29,282.1,10709.5,273,10.002,0.47,1.24,302
527.79,282.1,7932.1,299,9.998,0.47,1.24,302
528.3,282.1,9695.2,276,10.004,0.47,1.24,302
528.8,282.1,7333.4,266,10.001,0.47,1.24,302
529.31,282.1,8235.0,285,9.998,0.47,1.24,302
529.81,282.1,6521.8,283,10.0,0.47,1.24,302
530.32,282.1,9696.4,277,10.002,0.47,1.24,302
530.82,282.1,10718.3,296,10.0,0.47,1.24,302
531.33,282.1,9807.7,292,9.996,0.47,1.24,302
531.84,282.1,9486.1,276,9.996,0.47,1.24,302
532.34,282.1,7298.2,276,9.998,0.47,1.24,302
532.84,282.1,9772.9,286,10.007,0.47,1.24,302
533.35,282.1,11592.9,280,9.995,0.47,1.24,302
533.85,282.1,10571.3,280,10.003,0.47,1.24,302
534.36,282.1,11274.7,285,10.001,0.47,1.24,302
534.86,282.1,15421.3,302,10.002,0.47,1.24,302
535.37,282.2,10030.9,296,9.995,0.47,1.24,302
535.87,282.1,12665.1,259,10.001,0.47,1.24,302
536.38,282.1,13866.4,292,10.003,0.47,1.24,302
536.88,282.1,11288.9,284,9.997,0.47,1.24,302
537.39,282.1,12457.4,271,10.001,0.47,1.24,302
537.89,282.1,15439.5,276,10.002,0.47,1.24,302
538.4,282.1,11371.9,274,9.998,0.47,1.24,302
538.9,282.1,13554.3,299,9.998,0.47,1.24,302
539.41,282.1,10618.6,269,10.005,0.47,1.24,302
539.91,282.1,13699.7,276,9.998,0.47,1.24,302
540.42,282.1,9319.6,274,10.002,0.47,1.24,302
540.92,282.0,8825.0,266,9.999,0.47,1.24,302
541.43,282.0,10848.5,272,9.999,0.47,1.24,302
541.93,282.0,11612.9,273,10.001,0.47,1.24,302
542.43,282.0,10201.6,294,9.997,0.47,1.24,302
542.94,282.0,9359.1,281,10.001,0.47,1.24,302
543.44,282.0,11198.9,273,9.999,0.47,1.24,302
543.95,282.0,8755.6,282,10.001,0.47,1.24,302
544.45,282.0,10667.9,281,10.002,0.47,1.24,302
544.96,282.0,13247.0,261,9.998,0.47,1.24,302
545.46,282.0,11456.9,275,10.004,0.47,1.24,302
545.96,282.0,12129.4,298,9.994,0.47,1.24,302
546.47,282.0,9352.6,270,9.994,0.47,1.24,302
546.98,282.0,7714.8,298,10.01,0.47,1.24,302
547.48,282.0,9705.1,279,10.002,0.47,1.24,302
547.98,282.0,12989.5,293,9.997,0.47,1.24,302
548.49,282.0,14762.2,297,9.998,0.47,1.24,302
548.99,282.0,13714.4,264,10.002,0.47,1.24,302
549.5,282.0,7551.0,294,10.005,0.47,1.24,302
550.0,282.0,9825.4,280,9.998,0.47,1.24,302
550.51,282.0,8972.1,293,9.998,0.47,1.24,302
551.01,282.0,7066.3,280,9.999,0.47,1.24,302
551.51,282.0,6014.0,273,10.001,0.47,1.24,302
552.02,282.0,5986.3,293,9.993,0.47,1.24,302
552.52,282.0,5139.7,256,10.008,0.47,1.24,302
553.03,282.0,10500.9,280,10.001,0.47,1.24,302
553.53,282.0,12826.3,297,9.993,0.47,1.24,302
554.04,282.0,9411.0,287,10.005,0.47,1.24,302
554.54,282.0,9586.7,282,9.999,0.47,1.24,302
555.05,282.1,7282.0,297,10.001,0.47,1.24,302
555.55,282.1,11041.2,284,9.999,0.47,1.24,302
556.06,282.1,10468.7,280,10.002,0.47,1.24,302
556.56,282.1,6241.7,285,9.999,0.47,1.24,302
557.07,282.1,8954.3,285,10.003,0.47,1.24,302
557.58,282.0,8332.7,265,9.997,0.47,1.24,302
558.08,282.1,5955.5,300,9.997,0.47,1.24,302
558.58,282.1,8098.7,280,9.997,0.47,1.24,302
559.09,282.1,7570.4,281,10.0,0.47,1.24,302
559.6,282.1,6970.3,293,10.003,0.47,1.24,302
560.1,282.1,6934.3,297,9.996,0.47,1.24,302
560.61,282.1,6850.0,273,10.004,0.47,1.24,302
561.11,282.1,5276.4,272,10.0,0.47,1.24,302
561.61,281.5,6214.4,0,9.997,0.47,1.24,302
562.12,281.5,9781.5,286,10.0,0.47,1.24,302
562.62,281.5,9627.7,288,10.0,0.47,1.24,302
563.13,281.6,10666.8,293,10.001,0.47,1.24,302
563.63,281.6,8670.9,298,10.0,0.47,1.24,302
564.14,281.6,9221.3,285,10.003,0.47,1.24,302
564.64,281.6,8190.2,273,10.003,0.47,1.24,302
565.15,281.5,7355.9,250,9.991,0.47,1.24,302
565.65,281.5,8476.7,286,10.006,0.47,1.24,302
566.15,281.5,9739.3,290,9.994,0.47,1.24,302
566.66,281.5,8423.2,279,10.008,0.47,1.24,302
567.16,281.5,10294.6,274,9.998,0.47,1.24,302
567.67,281.5,11358.9,286,9.999,0.47,1.24,302
568.17,281.6,14566.3,292,10.002,0.47,1.24,302
568.68,281.6,11647.7,299,9.998,0.47,1.24,302
569.18,281.5,12342.1,262,10.001,0.47,1.24,302
569.69,281.6,14418.9,300,10.001,0.47,1.24,302
570.19,281.6,12027.0,294,9.997,0.47,1.24,302
570.7,281.6,10143.5,267,10.001,0.47,1.24,302
571.2,281.6,10445.1,294,9.997,0.47,1.24,302
571.7,281.6,7266.0,275,10.004,0.47,1.24,302
572.21,281.5,5084.2,253,10.0,0.47,1.24,302
572.71,281.5,5928.0,279,10.0,0.47,1.24,302
573.22,281.5,10504.6,290,9.999,0.47,1.24,302
573.72,281.6,8507.9,284,10.001,0.47,1.24,302
574.23,281.6,5989.6,288,10.0,0.47,1.24,302
574.73,281.6,5025.1,290,9.998,0.47,1.24,302
575.23,281.6,5001.0,287,9.999,0.47,1.24,302
575.74,281.6,5956.3,277,10.002,0.47,1.24,302
576.24,281.6,6898.1,274,9.999,0.47,1.24,302
576.75,281.6,8695.1,288,10.002,0.47,1.24,302
577.25,281.0,9728.7,0,9.999,0.47,1.24,302
577.76,281.0,10630.2,289,10.0,0.47,1.24,302
578.26,281.1,8542.6,296,10.002,0.47,1.24,302
578.76,281.1,11175.2,277,9.995,0.47,1.24,302
579.27,281.1,11142.6,283,10.001,0.47,1.24,302
579.77,281.0,13044.7,265,10.001,0.47,1.24,302
580.28,281.0,11432.8,281,10.004,0.47,1.24,302
580.78,281.0,8864.5,269,9.999,0.47,1.24,302
581.29,281.0,8403.5,291,10.0,0.47,1.24,302
581.79,281.0,7057.3,273,9.997,0.47,1.24,302
582.29,281.0,7362.1,277,10.004,0.47,1.24,302
582.8,281.0,8298.1,278,9.996,0.47,1.24,302
583.3,281.0,8798.8,280,10.001,0.47,1.24,302
583.81,281.0,11597.4,287,10.003,0.47,1.24,302
584.31,281.0,10761.5,300,9.997,0.47,1.24,302
584.82,281.0,11501.6,274,10.004,0.47,1.24,302
585.32,281.0,9931.9,286,9.998,0.47,1.24,302
585.83,281.1,8086.2,292,9.996,0.47,1.24,302
586.33,281.0,8880.0,275,10.003,0.47,1.24,302
586.83,281.0,10682.5,281,9.998,0.47,1.24,302
587.34,281.1,8094.2,286,10.0,0.47,1.24,302
587.84,281.1,8289.9,289,10.006,0.47,1.24,302
588.35,281.1,5666.0,296,9.997,0.47,1.24,302
588.85,281.1,8615.1,296,10.003,0.47,1.24,302
589.36,281.1,7426.2,289,9.999,0.47,1.24,302
589.86,281.1,10073.0,277,9.995,0.47,1.24,302
590.37,281.1,11901.2,284,10.004,0.47,1.24,302
590.87,281.2,11649.0,296,9.997,0.47,1.24,302
591.38,281.2,10297.1,286,10.002,0.47,1.24,302
591.88,281.2,12078.8,286,10.001,0.47,1.24,302
592.39,281.2,14860.9,286,10.003,0.47,1.24,302
592.89,281.2,11928.8,300,9.996,0.47,1.24,302
593.39,281.2,10163.3,280,10.0,0.47,1.24,302
593.9,281.2,6276.6,285,9.994,0.47,1.24,302
594.4,281.2,9936.6,276,10.01,0.47,1.24,302
594.91,281.3,12404.1,298,9.993,0.47,1.24,302
595.41,281.3,9385.9,275,10.004,0.47,1.24,302
595.92,281.3,11426.5,300,9.996,0.47,1.24,302
596.42,281.3,8191.2,280,10.0,0.47,1.24,302
596.93,281.3,9858.7,291,10.004,0.47,1.24,302
597.43,281.4,9690.6,301,9.999,0.47,1.24,302
597.93,280.8,10254.0,0,10.0,0.47,1.24,302
598.44,280.8,9735.1,291,9.999,0.47,1.24,302
598.94,280.8,9286.9,270,9.998,0.47,1.24,302
599.45,280.8,8401.7,282,10.0,0.47,1.24,302
599.95,280.8,5911.8,294,10.004,0.47,1.24,302
600.46,280.8,8731.6,261,9.998,0.47,1.24,302
600.96,280.8,8306.8,300,9.999,0.47,1.24,302
601.47,280.8,6581.7,272,10.001,0.47,1.24,302
601.97,280.8,4906.0,286,10.003,0.47,1.24,302
602.47,280.8,6131.5,281,9.997,0.47,1.24,302
602.98,280.8,6317.6,291,10.006,0.47,1.24,302
603.48,280.9,8682.2,301,9.992,0.47,1.24,302
603.99,280.9,9478.2,273,10.007,0.47,1.24,302
604.49,280.9,7670.0,280,9.995,0.47,1.24,302
605.0,280.9,6106.8,294,10.001,0.47,1.24,302
605.5,280.9,8779.4,284,10.0,0.47,1.24,302
606.01,280.9,6299.0,291,9.996,0.47,1.24,302
606.51,280.9,7767.4,300,10.009,0.47,1.24,302
607.01,281.0,7075.4,296,9.996,0.47,1.24,302
607.52,281.0,7479.0,300,10.003,0.47,1.24,302
608.02,281.0,9103.4,290,9.997,0.47,1.24,302
608.53,281.0,10390.2,281,9.999,0.47,1.24,302
609.03,281.0,10492.0,290,10.004,0.47,1.24,302
609.53,281.0,9303.8,272,10.0,0.47,1.24,302
610.04,281.1,11780.7,294,10.0,0.47,1.24,302
610.54,281.1,12362.6,298,9.996,0.47,1.24,302
611.05,281.1,12420.7,291,9.999,0.47,1.24,302
611.55,281.1,13034.0,286,10.007,0.47,1.24,302
612.06,281.1,8962.0,277,9.999,0.47,1.24,302
612.56,281.1,11256.2,299,9.994,0.47,1.24,302
613.06,281.2,8733.0,298,9.999,0.47,1.24,302
613.57,281.2,13205.5,290,10.002,0.47,1.24,302
614.07,281.2,11388.1,270,10.001,0.47,1.24,302
614.58,281.2,13560.8,294,9.998,0.47,1.24,302
615.08,281.2,11580.3,280,9.999,0.47,1.24,302
615.59,281.2,9847.5,294,9.995,0.47,1.24,302
616.09,281.2,5924.8,283,10.006,0.47,1.24,302
616.59,281.2,5985.9,269,10.001,0.47,1.24,302
617.1,281.2,7691.4,290,9.997,0.47,1.24,302
617.6,281.2,8171.2,279,10.005,0.47,1.24,302
618.11,281.2,11877.0,286,9.999,0.47,1.24,302
618.61,281.2,11303.2,277,10.0,0.47,1.24,302
619.12,281.2,10226.1,290,9.999,0.47,1.24,302
619.62,281.3,12191.6,291,9.999,0.47,1.24,302
620.13,281.2,7772.3,277,9.998,0.47,1.24,302
620.63,281.2,8884.8,283,9.993,0.47,1.24,302
621.13,281.3,10170.5,287,10.009,0.47,1.24,302
621.64,281.3,10018.9,293,9.994,0.47,1.24,302
622.14,281.3,10583.7,293,10.005,0.47,1.24,302
622.65,281.3,11486.7,282,10.0,0.47,1.24,302
623.15,281.3,8414.9,274,10.005,0.47,1.24,302
623.66,281.3,7630.6,281,9.993,0.47,1.24,302
624.16,281.3,5660.9,289,10.002,0.47,1.24,302
624.67,281.3,4947.3,256,9.998,0.47,1.24,302
625.17,281.3,6617.6,286,9.998,0.47,1.24,302
625.67,281.3,11011.4,283,10.006,0.47,1.24,302
626.18,281.3,11777.6,294,9.997,0.47,1.24,302
626.68,281.3,11330.3,278,10.001,0.47,1.24,302
627.19,281.3,10608.9,300,9.999,0.47,1.24,302
627.69,281.3,8409.0,279,9.997,0.47,1.24,302
628.2,281.3,11581.9,289,9.999,0.47,1.24,302
628.7,281.3,12257.8,286,10.002,0.47,1.24,302
629.21,281.3,10785.3,269,9.999,0.47,1.24,302
629.71,281.3,9776.4,272,10.005,0.47,1.24,302
630.22,281.3,9011.0,287,10.0,0.47,1.24,302
630.72,281.3,9884.5,290,9.999,0.47,1.24,302
631.23,281.4,13273.0,292,10.0,0.47,1.24,302
631.73,281.4,13829.9,287,10.004,0.47,1.24,302
632.23,281.4,12173.4,283,9.999,0.47,1.24,302
632.74,281.4,11762.0,278,10.0,0.47,1.24,302
633.24,281.4,12000.7,295,9.996,0.47,1.24,302
633.75,281.4,12239.9,280,10.0,0.47,1.24,302
634.25,281.4,11359.6,285,10.006,0.47,1.24,302
634.75,281.4,9277.4,290,9.997,0.47,1.24,302
635.26,281.4,8681.7,300,9.999,0.47,1.24,302
635.76,281.5,11338.3,301,9.996,0.47,1.24,302
636.27,281.5,12775.1,284,10.008,0.47,1.24,302
636.77,281.5,9108.9,278,10.0,0.47,1.24,302
637.28,281.5,8133.2,283,9.993,0.47,1.24,302
637.78,281.5,7110.2,294,9.998,0.47,1.24,302
638.29,281.5,6405.2,278,10.004,0.47,1.24,302
638.79,281.5,8811.4,289,10.0,0.47,1.24,302
639.3,281.5,6812.3,286,10.005,0.47,1.24,302
639.8,281.5,8292.4,278,9.992,0.47,1.24,302
640.3,281.5,7627.0,281,9.998,0.47,1.24,302
640.81,281.5,7577.3,287,10.004,0.47,1.24,302
641.31,281.6,9110.4,292,9.999,0.47,1.24,302
641.82,281.6,11505.6,281,10.005,0.47,1.24,302
642.32,281.5,14383.7,276,9.994,0.47,1.24,302
642.83,281.6,14106.6,294,10.005,0.47,1.24,302
643.33,281.6,16316.8,284,9.996,0.47,1.24,302
643.83,281.0,13299.4,0,10.001,0.47,1.24,302
644.34,281.0,10618.3,284,10.003,0.47,1.24,302
644.84,281.0,7581.8,293,10.001,0.47,1.24,302
645.35,281.1,9823.9,297,9.997,0.47,1.24,302
645.85,281.1,6155.0,288,10.002,0.47,1.24,302
646.36,281.1,8062.8,280,9.997,0.47,1.24,302
646.86,281.1,9745.3,274,9.999,0.47,1.24,302
647.37,281.1,8606.1,283,10.005,0.47,1.24,302
647.87,281.1,11331.4,274,9.999,0.47,1.24,302
648.37,281.1,9656.6,281,10.001,0.47,1.24,302
648.88,281.1,9275.2,285,9.999,0.47,1.24,302
649.38,281.0,6981.4,273,10.001,0.47,1.24,302
649.89,281.0,9109.8,278,9.994,0.47,1.24,302
650.39,281.0,8638.8,279,10.005,0.47,1.24,302
650.9,281.0,8101.3,276,9.998,0.47,1.24,302
651.4,281.0,6417.5,280,10.003,0.47,1.24,302
651.91,281.0,9843.2,285,9.992,0.47,1.24,302
652.41,281.0,8122.5,284,10.006,0.47,1.24,302
652.92,281.1,9837.8,297,10.001,0.47,1.24,302
653.42,281.1,8922.4,279,9.995,0.47,1.24,302
653.93,281.1,7721.2,276,10.007,0.47,1.24,302
654.43,281.1,7847.9,281,9.995,0.47,1.24,302
654.93,281.0,9673.0,274,10.0,0.47,1.24,302
655.44,280.9,6997.4,232,10.002,0.47,1.24,302
655.94,281.0,5648.9,284,10.003,0.47,1.24,302
656.45,280.9,3393.1,274,10.001,0.47,1.24,302
656.95,280.9,4009.0,252,9.994,0.47,1.24,302
657.46,280.9,2444.3,296,10.007,0.47,1.24,302
657.96,280.9,5568.6,286,9.995,0.47,1.24,302
658.46,280.9,5222.1,287,9.997,0.47,1.24,302
658.97,280.9,6349.9,279,10.005,0.47,1.24,302
659.47,280.9,6159.5,278,10.004,0.47,1.24,302
659.98,280.9,5522.9,276,10.0,0.47,1.24,302
660.48,280.9,5706.8,287,9.998,0.47,1.24,302
660.99,280.9,7667.0,277,9.999,0.47,1.24,302
661.49,280.9,9128.7,278,10.002,0.47,1.24,302
662.0,281.0,8999.0,302,9.997,0.47,1.24,302
662.5,281.0,5781.7,287,10.001,0.47,1.24,302
663.0,281.0,7096.8,301,10.002,0.47,1.24,302
663.51,281.0,6640.3,288,9.997,0.47,1.24,302
664.01,281.0,8144.8,287,9.999,0.47,1.24,302
664.52,281.0,10803.1,281,10.002,0.47,1.24,302
665.02,281.0,11015.8,286,10.0,0.47,1.24,302
665.53,281.1,6377.5,299,10.0,0.47,1.24,302
666.03,281.1,6589.1,299,10.001,0.47,1.24,302
666.53,281.1,7842.5,288,10.001,0.47,1.24,302
667.04,281.1,6328.2,273,9.997,0.47,1.24,302
667.54,281.1,8303.0,281,10.0,0.47,1.24,302
668.05,281.1,6133.6,280,10.0,0.47,1.24,302
668.55,281.1,5744.3,292,9.998,0.47,1.24,302
669.06,280.6,4659.9,0,10.001,0.47,1.24,302
669.56,280.5,4081.4,255,9.999,0.47,1.24,302
670.07,280.5,5968.1,279,10.002,0.47,1.24,302
670.57,280.5,5953.1,288,9.996,0.47,1.24,302
671.07,280.5,5977.9,264,10.006,0.47,1.24,302
671.58,280.5,6994.1,279,9.995,0.47,1.24,302
672.08,280.5,7857.1,291,9.999,0.47,1.24,302
672.59,280.5,10769.0,282,10.003,0.47,1.24,302
673.09,280.5,10031.1,278,10.002,0.47,1.24,302
673.6,280.5,8985.1,285,9.999,0.47,1.24,302
674.1,280.5,10557.7,272,9.997,0.47,1.24,302
674.61,280.5,10270.2,279,9.998,0.47,1.24,302
675.11,280.5,7070.6,285,10.004,0.47,1.24,302
675.62,280.5,8294.2,277,9.999,0.47,1.24,302
676.12,280.5,6969.1,263,10.003,0.47,1.24,302
676.62,280.5,8000.3,300,10.001,0.47,1.24,302
677.13,280.5,7047.1,286,9.995,0.47,1.24,302
677.63,280.5,7527.3,292,10.002,0.47,1.24,302
678.14,280.6,7095.1,297,10.001,0.47,1.24,302
678.64,280.5,7132.4,266,9.993,0.47,1.24,302
679.14,280.5,6651.6,277,10.004,0.47,1.24,302
679.65,280.6,5866.2,289,10.003,0.47,1.24,302
680.15,280.6,10292.5,284,10.002,0.47,1.24,302
680.66,280.6,7979.2,276,9.996,0.47,1.24,302
681.16,280.6,6733.9,298,10.001,0.47,1.24,302
681.67,280.6,7762.7,300,9.997,0.47,1.24,302
682.17,280.6,6537.9,288,10.001,0.47,1.24,302
682.67,280.7,8828.5,292,10.001,0.47,1.24,302
683.18,280.6,9776.4,267,10.004,0.47,1.24,302
683.68,280.6,9607.9,287,9.996,0.47,1.24,302
684.19,280.7,8372.1,294,10.002,0.47,1.24,302
684.69,280.7,9657.9,287,9.995,0.47,1.24,302
685.2,280.7,10211.8,301,10.002,0.47,1.24,302
685.7,280.7,9363.2,282,10.002,0.47,1.24,302
686.21,280.7,6345.7,283,10.002,0.47,1.24,302
686.71,280.7,10363.5,277,9.992,0.47,1.24,302
687.21,280.7,8333.1,283,10.008,0.47,1.24,302
687.72,280.7,9261.7,281,9.999,0.47,1.24,302
688.22,280.7,8320.3,286,9.994,0.47,1.24,302
688.73,280.7,10568.7,279,9.998,0.47,1.24,302
689.23,280.7,7351.8,278,10.006,0.47,1.24,302
689.74,280.7,4923.2,269,9.997,0.47,1.24,302
690.24,280.7,5269.5,263,10.004,0.47,1.24,302
690.75,280.6,3537.9,259,9.995,0.47,1.24,302
691.25,280.6,3474.8,270,10.001,0.47,1.24,302
691.76,280.6,4890.9,280,10.004,0.47,1.24,302
692.26,280.6,5522.2,291,9.998,0.47,1.24,302
692.76,280.6,5784.3,277,9.999,0.47,1.24,302
693.27,280.6,6852.1,275,10.003,0.47,1.24,302
693.77,280.6,8276.1,297,9.997,0.47,1.24,302
694.28,280.7,5629.0,286,10.002,0.47,1.24,302
694.78,280.7,4353.8,298,10.002,0.47,1.24,302
695.28,280.7,2163.0,287,9.997,0.47,1.24,302
695.79,280.7,2243.6,257,10.003,0.47,1.24,302
696.29,280.6,3882.5,276,10.001,0.47,1.24,302
696.8,280.6,4305.7,276,9.964,0.47,1.24,302
697.3,280.6,5649.9,268,10.03,0.47,1.24,302
697.81,280.6,5824.0,258,10.002,0.47,1.24,302
698.31,280.6,4206.1,276,9.997,0.47,1.24,302
698.82,280.6,7493.8,284,10.004,0.47,1.24,302
699.32,280.5,8418.2,263,10.001,0.47,1.24,302
699.82,280.5,6738.8,284,9.997,0.47,1.24,302
700.33,280.6,8064.8,302,9.999,0.47,1.24,302
700.83,280.6,10309.6,294,9.999,0.47,1.24,302
701.34,280.6,7781.3,297,10.001,0.47,1.24,302
701.84,280.6,8810.8,278,10.002,0.47,1.24,302
702.35,280.6,7088.2,272,10.002,0.47,1.24,302
702.85,280.6,7768.9,296,9.997,0.47,1.24,302
703.36,280.6,8577.7,275,10.0,0.47,1.24,302
703.86,280.6,5818.4,265,9.992,0.47,1.24,302
704.37,280.6,7800.0,285,10.009,0.47,1.24,302
704.87,280.6,7754.0,284,10.0,0.47,1.24,302
705.37,280.6,5816.6,280,9.994,0.47,1.24,302
705.88,280.6,6999.8,287,10.006,0.47,1.24,302
706.38,280.7,9086.1,290,9.999,0.47,1.24,302
706.89,280.6,9227.2,278,10.005,0.47,1.24,302
707.39,280.6,6962.5,273,9.993,0.47,1.24,302
707.9,280.6,6959.1,287,10.001,0.47,1.24,302
708.4,280.7,7385.6,291,10.001,0.47,1.24,302
708.9,280.6,6541.9,272,10.0,0.47,1.24,302
709.41,280.6,7086.5,282,9.995,0.47,1.24,302
709.91,280.7,8365.0,298,10.002,0.47,1.24,302
710.42,280.6,7739.5,260,10.004,0.47,1.24,302
710.92,280.7,11645.7,289,9.996,0.47,1.24,302
711.43,280.7,8924.8,290,10.004,0.47,1.24,302
711.93,280.7,8295.9,273,9.998,0.47,1.24,302
712.44,280.7,7790.5,289,9.999,0.47,1.24,302
712.94,280.7,8187.1,296,9.999,0.47,1.24,302
713.44,280.7,11253.9,288,10.002,0.47,1.24,302
713.95,280.7,8023.3,267,10.002,0.47,1.24,302
714.45,280.7,7827.9,280,9.999,0.47,1.24,302
714.96,280.7,10106.0,297,10.002,0.47,1.24,302
715.46,280.8,8559.2,292,10.001,0.47,1.24,302
715.97,280.7,5962.9,273,10.002,0.47,1.24,302
716.47,280.7,6272.2,282,9.997,0.47,1.24,302
716.97,280.7,4890.0,283,10.0,0.47,1.24,302
717.48,280.7,5937.1,266,10.001,0.47,1.24,302
717.98,280.7,8592.5,284,9.998,0.47,1.24,302
718.49,280.8,6766.7,297,9.998,0.47,1.24,302
718.99,280.8,7217.7,285,10.005,0.47,1.24,302
719.5,280.8,6141.4,285,9.997,0.47,1.24,302
720.0,280.7,3387.6,269,10.004,0.47,1.24,302
720.51,280.7,5753.6,250,9.996,0.47,1.24,302
721.01,280.7,5953.4,283,9.999,0.47,1.24,302
721.51,280.7,7005.0,268,10.001,0.47,1.24,302
722.02,280.7,7480.6,294,10.0,0.47,1.24,302
722.52,280.7,6060.0,275,10.0,0.47,1.24,302
723.03,280.7,7766.5,277,9.998,0.47,1.24,302
723.53,280.7,6873.2,285,10.003,0.47,1.24,302
724.04,280.7,7372.6,289,9.997,0.47,1.24,302
724.54,280.7,7922.7,287,10.008,0.47,1.24,302
725.05,280.7,8454.0,301,9.992,0.47,1.24,302
725.55,280.7,7054.5,280,10.006,0.47,1.24,302
726.05,280.8,6428.0,282,10.0,0.47,1.24,302
726.56,280.7,5710.3,265,9.997,0.47,1.24,302
